Sex	Lower	Upper	SEER_Draw	NET	Stage	Months	CSS	CSS_flag	OS	OS_flag	NCS
Male	45	49	Lymphoid Leukemia	NotExpected	III	132	0.885	FALSE	0.839	FALSE	0.9480225988700565
Male	45	49	Lymphoid Leukemia	NotExpected	III	144	0.885	TRUE	0.839	TRUE	0.9480225988700565
Male	45	49	Lymphoid Leukemia	NotExpected	III	156	0.885	TRUE	0.839	TRUE	0.9480225988700565
Male	45	49	Lymphoid Leukemia	NotExpected	III	168	0.885	TRUE	0.839	TRUE	0.9480225988700565
Male	45	49	Lymphoid Leukemia	NotExpected	III	180	0.885	TRUE	0.839	TRUE	0.9480225988700565
Male	45	49	Lymphoid Leukemia	NotExpected	III	191	0.885	TRUE	0.839	TRUE	0.9480225988700565
Male	45	49	Lymphoid Leukemia	NotExpected	IV	12	0.821	FALSE	0.781	FALSE	0.9512789281364191
Male	45	49	Lymphoid Leukemia	NotExpected	IV	24	0.721	FALSE	0.688	FALSE	0.9512789281364191
Male	45	49	Lymphoid Leukemia	NotExpected	IV	36	0.721	FALSE	0.688	FALSE	0.9512789281364191
Male	45	49	Lymphoid Leukemia	NotExpected	IV	48	0.704	FALSE	0.672	FALSE	0.9512789281364191
Male	45	49	Lymphoid Leukemia	NotExpected	IV	60	0.704	FALSE	0.656	FALSE	0.9318181818181819
Male	45	49	Lymphoid Leukemia	NotExpected	IV	72	0.704	FALSE	0.656	FALSE	0.9318181818181819
Male	45	49	Lymphoid Leukemia	NotExpected	IV	84	0.686	FALSE	0.639	FALSE	0.9314868804664722
Male	45	49	Lymphoid Leukemia	NotExpected	IV	96	0.666	FALSE	0.62	FALSE	0.9309309309309308
Male	45	49	Lymphoid Leukemia	NotExpected	IV	108	0.666	FALSE	0.598	FALSE	0.8978978978978979
Male	45	49	Lymphoid Leukemia	NotExpected	IV	120	0.666	FALSE	0.57	FALSE	0.8558558558558558
Male	45	49	Lymphoid Leukemia	NotExpected	IV	132	0.581	FALSE	0.497	FALSE	0.855421686746988
Male	45	49	Lymphoid Leukemia	NotExpected	IV	144	0.581	FALSE	0.497	FALSE	0.855421686746988
Male	45	49	Lymphoid Leukemia	NotExpected	IV	156	0.581	FALSE	0.497	FALSE	0.855421686746988
Male	45	49	Lymphoid Leukemia	NotExpected	IV	168	0.581	TRUE	0.497	TRUE	0.855421686746988
Male	45	49	Lymphoid Leukemia	NotExpected	IV	180	0.581	TRUE	0.497	TRUE	0.855421686746988
Male	45	49	Lymphoid Leukemia	NotExpected	IV	191	0.581	TRUE	0.497	TRUE	0.855421686746988
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	12	0.947	FALSE	0.939	FALSE	0.9915522703273495
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	24	0.916	FALSE	0.899	FALSE	0.9814410480349345
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	36	0.899	FALSE	0.874	FALSE	0.9721913236929922
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	48	0.881	FALSE	0.851	FALSE	0.9659477866061293
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	60	0.876	FALSE	0.836	FALSE	0.954337899543379
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	72	0.862	FALSE	0.816	FALSE	0.9466357308584686
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	84	0.854	FALSE	0.804	FALSE	0.9414519906323185
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	96	0.851	FALSE	0.793	FALSE	0.9318448883666276
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	108	0.835	FALSE	0.771	FALSE	0.9233532934131737
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	120	0.823	FALSE	0.749	FALSE	0.9100850546780074
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	132	0.805	FALSE	0.728	FALSE	0.9043478260869564
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	144	0.795	FALSE	0.712	FALSE	0.8955974842767295
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	156	0.777	FALSE	0.687	FALSE	0.8841698841698842
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	168	0.773	FALSE	0.663	FALSE	0.8576972833117723
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	180	0.753	FALSE	0.633	FALSE	0.8406374501992032
Male	45	49	Lymphoid Leukemia	NotExpected	NotStaged	191	0.741	FALSE	0.624	FALSE	0.8406374501992032
Male	45	49	Melanoma	NotExpected	I	12	0.999	FALSE	0.997	FALSE	0.997997997997998
Male	45	49	Melanoma	NotExpected	I	24	0.996	FALSE	0.992	FALSE	0.9959839357429718
Male	45	49	Melanoma	NotExpected	I	36	0.994	FALSE	0.988	FALSE	0.993963782696177
Male	45	49	Melanoma	NotExpected	I	48	0.988	FALSE	0.979	FALSE	0.9908906882591093
Male	45	49	Melanoma	NotExpected	I	60	0.983	FALSE	0.972	FALSE	0.9888097660223805
Male	45	49	Melanoma	NotExpected	I	72	0.979	FALSE	0.964	FALSE	0.9846782431052093
Male	45	49	Melanoma	NotExpected	I	84	0.977	FALSE	0.959	FALSE	0.9815762538382804
Male	45	49	Melanoma	NotExpected	I	96	0.975	FALSE	0.954	FALSE	0.9784615384615385
Male	45	49	Melanoma	NotExpected	I	108	0.973	FALSE	0.947	FALSE	0.9732785200411099
Male	45	49	Melanoma	NotExpected	I	120	0.971	FALSE	0.941	FALSE	0.9691040164778578
Male	45	49	Melanoma	NotExpected	I	132	0.97	FALSE	0.934	FALSE	0.9628865979381445
Male	45	49	Melanoma	NotExpected	I	144	0.969	FALSE	0.928	FALSE	0.9576883384932922
Male	45	49	Melanoma	NotExpected	I	156	0.966	FALSE	0.918	FALSE	0.9503105590062112
Male	45	49	Melanoma	NotExpected	I	168	0.966	FALSE	0.907	FALSE	0.9389233954451346
Male	45	49	Melanoma	NotExpected	I	180	0.966	FALSE	0.898	FALSE	0.9296066252587992
Male	45	49	Melanoma	NotExpected	I	191	0.966	FALSE	0.891	FALSE	0.922360248447205
Male	45	49	Melanoma	NotExpected	II	12	0.99	FALSE	0.985	FALSE	0.9949494949494949
Male	45	49	Melanoma	NotExpected	II	24	0.959	FALSE	0.949	FALSE	0.9895724713242962
Male	45	49	Melanoma	NotExpected	II	36	0.934	FALSE	0.918	FALSE	0.9828693790149893
Male	45	49	Melanoma	NotExpected	II	48	0.909	FALSE	0.884	FALSE	0.9724972497249724
Male	45	49	Melanoma	NotExpected	II	60	0.872	FALSE	0.844	FALSE	0.9678899082568807
Male	45	49	Melanoma	NotExpected	II	72	0.85	FALSE	0.817	FALSE	0.9611764705882353
Male	45	49	Melanoma	NotExpected	II	84	0.833	FALSE	0.787	FALSE	0.9447779111644659
Male	45	49	Melanoma	NotExpected	II	96	0.816	FALSE	0.766	FALSE	0.9387254901960785
Male	45	49	Melanoma	NotExpected	II	108	0.801	FALSE	0.748	FALSE	0.9338327091136079
Male	45	49	Melanoma	NotExpected	II	120	0.786	FALSE	0.73	FALSE	0.9287531806615775
Male	45	49	Melanoma	NotExpected	II	132	0.776	FALSE	0.713	FALSE	0.9188144329896907
Male	45	49	Melanoma	NotExpected	II	144	0.762	FALSE	0.694	FALSE	0.910761154855643
Male	45	49	Melanoma	NotExpected	II	156	0.762	FALSE	0.68	FALSE	0.8923884514435696
Male	45	49	Melanoma	NotExpected	II	168	0.762	FALSE	0.68	FALSE	0.8923884514435696
Male	45	49	Melanoma	NotExpected	II	180	0.73	FALSE	0.644	FALSE	0.8821917808219178
Male	45	49	Melanoma	NotExpected	II	191	0.73	FALSE	0.644	FALSE	0.8821917808219178
Male	45	49	Melanoma	NotExpected	III	12	0.945	FALSE	0.94	FALSE	0.9947089947089947
Male	45	49	Melanoma	NotExpected	III	24	0.83	FALSE	0.818	FALSE	0.9855421686746988
Male	45	49	Melanoma	NotExpected	III	36	0.75	FALSE	0.731	FALSE	0.9746666666666667
Male	45	49	Melanoma	NotExpected	III	48	0.698	FALSE	0.674	FALSE	0.9656160458452724
Male	45	49	Melanoma	NotExpected	III	60	0.661	FALSE	0.63	FALSE	0.9531013615733737
Male	45	49	Melanoma	NotExpected	III	72	0.641	FALSE	0.604	FALSE	0.9422776911076443
Male	45	49	Melanoma	NotExpected	III	84	0.628	FALSE	0.592	FALSE	0.9422776911076443
Male	45	49	Melanoma	NotExpected	III	96	0.618	FALSE	0.575	FALSE	0.9304207119741099
Male	45	49	Melanoma	NotExpected	III	108	0.607	FALSE	0.555	FALSE	0.9143327841845141
Male	45	49	Melanoma	NotExpected	III	120	0.601	FALSE	0.545	FALSE	0.9068219633943428
Male	45	49	Melanoma	NotExpected	III	132	0.593	FALSE	0.534	FALSE	0.9005059021922429
Male	45	49	Melanoma	NotExpected	III	144	0.587	FALSE	0.525	FALSE	0.8943781942078366
Male	45	49	Melanoma	NotExpected	III	156	0.587	FALSE	0.52	FALSE	0.8858603066439524
Male	45	49	Melanoma	NotExpected	III	168	0.587	FALSE	0.51	FALSE	0.8688245315161841
Male	45	49	Melanoma	NotExpected	III	180	0.587	FALSE	0.51	FALSE	0.8688245315161841
Male	45	49	Melanoma	NotExpected	III	191	0.587	FALSE	0.51	FALSE	0.8688245315161841
Male	45	49	Melanoma	NotExpected	IV	12	0.507	FALSE	0.499	FALSE	0.9842209072978304
Male	45	49	Melanoma	NotExpected	IV	24	0.397	FALSE	0.391	FALSE	0.9842209072978304
Male	45	49	Melanoma	NotExpected	IV	36	0.312	FALSE	0.307	FALSE	0.9839743589743589
Male	45	49	Melanoma	NotExpected	IV	48	0.277	FALSE	0.269	FALSE	0.9711191335740071
Male	45	49	Melanoma	NotExpected	IV	60	0.26	FALSE	0.252	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	72	0.251	FALSE	0.244	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	84	0.242	FALSE	0.235	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	96	0.221	FALSE	0.215	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	108	0.203	FALSE	0.197	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	120	0.203	FALSE	0.197	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	132	0.195	FALSE	0.19	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	144	0.195	FALSE	0.19	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	156	0.195	FALSE	0.19	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	168	0.195	FALSE	0.19	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	180	0.195	FALSE	0.19	FALSE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	IV	191	0.195	TRUE	0.19	TRUE	0.9692307692307692
Male	45	49	Melanoma	NotExpected	NotStaged	12	0.973	FALSE	0.961	FALSE	0.987667009249743
Male	45	49	Melanoma	NotExpected	NotStaged	24	0.941	FALSE	0.923	FALSE	0.9808714133900107
Male	45	49	Melanoma	NotExpected	NotStaged	36	0.925	FALSE	0.903	FALSE	0.9762162162162162
Male	45	49	Melanoma	NotExpected	NotStaged	48	0.905	FALSE	0.882	FALSE	0.974585635359116
Male	45	49	Melanoma	NotExpected	NotStaged	60	0.893	FALSE	0.864	FALSE	0.967525195968645
Male	45	49	Melanoma	NotExpected	NotStaged	72	0.879	FALSE	0.844	FALSE	0.9601820250284414
Male	45	49	Melanoma	NotExpected	NotStaged	84	0.875	FALSE	0.828	FALSE	0.9462857142857143
Male	45	49	Melanoma	NotExpected	NotStaged	96	0.86	FALSE	0.807	FALSE	0.9383720930232559
Male	45	49	Melanoma	NotExpected	NotStaged	108	0.855	FALSE	0.803	FALSE	0.9383720930232559
Male	45	49	Melanoma	NotExpected	NotStaged	120	0.852	FALSE	0.8	FALSE	0.9383720930232559
Male	45	49	Melanoma	NotExpected	NotStaged	132	0.842	FALSE	0.782	FALSE	0.9287410926365797
Male	45	49	Melanoma	NotExpected	NotStaged	144	0.838	FALSE	0.768	FALSE	0.9164677804295943
Male	45	49	Melanoma	NotExpected	NotStaged	156	0.838	FALSE	0.755	FALSE	0.9009546539379475
Male	45	49	Melanoma	NotExpected	NotStaged	168	0.838	FALSE	0.75	FALSE	0.8949880668257757
Male	45	49	Melanoma	NotExpected	NotStaged	180	0.838	FALSE	0.75	FALSE	0.8949880668257757
Male	45	49	Melanoma	NotExpected	NotStaged	191	0.838	FALSE	0.75	FALSE	0.8949880668257757
Male	45	49	Myeloid Neoplasm	NotExpected	I	12	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	24	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	36	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	48	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	60	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	72	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	84	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	96	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	108	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	120	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	132	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	144	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	156	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	168	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	180	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	I	191	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	12	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	24	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	36	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	48	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	60	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	72	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	84	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	96	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	108	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	120	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	132	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	144	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	156	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	168	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	180	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	II	191	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	12	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	24	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	36	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	48	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	60	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	72	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	84	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	96	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	108	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	120	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	132	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	144	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	156	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	168	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	180	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	III	191	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	12	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	24	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	36	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	48	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	60	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	72	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	84	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	96	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	108	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	120	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	132	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	144	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	156	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	168	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	180	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	IV	191	0	TRUE	0	TRUE	NA
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	12	0.814	FALSE	0.793	FALSE	0.9742014742014743
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	24	0.74	FALSE	0.715	FALSE	0.9662162162162162
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	36	0.707	FALSE	0.676	FALSE	0.9561527581329563
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	48	0.687	FALSE	0.648	FALSE	0.9432314410480349
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	60	0.679	FALSE	0.635	FALSE	0.9351988217967598
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	72	0.669	FALSE	0.619	FALSE	0.9252615844544095
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	84	0.661	FALSE	0.607	FALSE	0.9183055975794251
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	96	0.658	FALSE	0.597	FALSE	0.9072948328267476
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	108	0.65	FALSE	0.584	FALSE	0.8984615384615384
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	120	0.645	FALSE	0.573	FALSE	0.8883720930232557
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	132	0.639	FALSE	0.565	FALSE	0.8841940532081376
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	144	0.634	FALSE	0.545	FALSE	0.859621451104101
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	156	0.625	FALSE	0.529	FALSE	0.8464
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	168	0.625	FALSE	0.522	FALSE	0.8352
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	180	0.625	FALSE	0.517	FALSE	0.8272
Male	45	49	Myeloid Neoplasm	NotExpected	NotStaged	191	0.599	FALSE	0.487	FALSE	0.8130217028380634
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	12	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	24	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	36	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	48	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	60	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	72	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	84	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	96	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	108	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	120	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	132	1	FALSE	1	FALSE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	144	1	TRUE	1	TRUE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	156	1	TRUE	1	TRUE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	168	1	TRUE	1	TRUE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	180	1	TRUE	1	TRUE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	I	191	1	TRUE	1	TRUE	1
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	12	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	24	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	36	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	48	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	60	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	72	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	84	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	96	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	108	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	120	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	132	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	144	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	156	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	168	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	180	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	II	191	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	12	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	24	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	36	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	48	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	60	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	72	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	84	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	96	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	108	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	120	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	132	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	144	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	156	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	168	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	180	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	III	191	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	12	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	24	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	36	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	48	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	60	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	72	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	84	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	96	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	108	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	120	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	132	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	144	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	156	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	168	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	180	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	IV	191	0	TRUE	0	TRUE	NA
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	12	0.901	FALSE	0.881	FALSE	0.9778024417314095
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	24	0.846	FALSE	0.816	FALSE	0.9645390070921985
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	36	0.809	FALSE	0.761	FALSE	0.9406674907292953
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	48	0.763	FALSE	0.7	FALSE	0.9174311926605504
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	60	0.73	FALSE	0.664	FALSE	0.9095890410958904
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	72	0.7	FALSE	0.625	FALSE	0.8928571428571429
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	84	0.662	FALSE	0.583	FALSE	0.8806646525679758
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	96	0.64	FALSE	0.553	FALSE	0.8640625000000001
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	108	0.611	FALSE	0.523	FALSE	0.855973813420622
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	120	0.573	FALSE	0.483	FALSE	0.8429319371727749
Male	45	49	Plasma Cell Neoplasm	NotExpected	NotStaged	132	0.554	FALSE	0.466	FALSE	0.8411552346570397
