Cancer	NET	Expected CSO	Sex	Predicted CSO	final_confusion	mode_found
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Plasma cell neoplasm	0.01603053435114504	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Plasma cell neoplasm	0.015350877192982457	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Prostate	0.021068702290076336	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Prostate	0	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Stomach, esophagus	0.046717557251908404	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Stomach, esophagus	0.04473684210526316	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Thyroid gland	4.580152671755726e-4	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Thyroid gland	4.385964912280702e-4	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Male	Uterus	0	cfdna
Myeloid Neoplasm	NotExpected	Myeloid lineage	Female	Uterus	0.02456140350877193	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Anus	0.0013616670105219728	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Anus	0.0013039355144618305	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Bladder, urothelial	9.903032803796168e-4	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Bladder, urothelial	9.483167377904221e-4	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Bone and soft tissue	0.0010521972354033426	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Bone and soft tissue	0.0010075865339023236	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Breast	0.009903032803796166	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Breast	0.00948316737790422	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Cervix	0	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Cervix	4.7415836889521106e-4	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Colon, rectum	0.011017123994223232	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Colon, rectum	0.010550023707918445	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Head and neck	0.006684547142562412	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Head and neck	0.006401137980085349	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Kidney	0.0011140911904270686	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Kidney	0.001066856330014225	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Liver, bile duct	0.0030946977511863015	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Liver, bile duct	0.002963489805595069	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Lung	0.014916443160717973	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Lung	0.014284020862968233	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Lymphoid lineage	0.0077367443779657544	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Lymphoid lineage	0.007408724513987672	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Melanocytic lineage	4.3325768516608233e-4	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Melanocytic lineage	4.148885727833097e-4	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Myeloid lineage	6.189395502372605e-5	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Myeloid lineage	5.926979611190138e-5	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Neuroendocrine cells	0.004270682896637097	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Neuroendocrine cells	0.004089615931721195	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Ovary	0	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Ovary	0.002370791844476055	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Pancreas, gallbladder	0.007055910872704767	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Pancreas, gallbladder	0.006756756756756757	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Plasma cell neoplasm	0.9210852073447495	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Plasma cell neoplasm	0.9209933617828354	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Prostate	0.0028471219310913973	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Prostate	0	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Stomach, esophagus	0.0063131834124200556	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Stomach, esophagus	0.006045519203413941	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Thyroid gland	6.189395502372605e-5	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Thyroid gland	5.926979611190138e-5	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Male	Uterus	0	cfdna
Plasma Cell Neoplasm	NotExpected	Plasma cell neoplasm	Female	Uterus	0.0033191085822664775	cfdna
CUP	NotExpected	None assigned	Male	Anus	0.016793893129770993	cfdna
CUP	NotExpected	None assigned	Female	Anus	0.01608187134502924	cfdna
CUP	NotExpected	None assigned	Male	Bladder, urothelial	0.01221374045801527	cfdna
CUP	NotExpected	None assigned	Female	Bladder, urothelial	0.011695906432748537	cfdna
CUP	NotExpected	None assigned	Male	Bone and soft tissue	0.012977099236641223	cfdna
CUP	NotExpected	None assigned	Female	Bone and soft tissue	0.012426900584795323	cfdna
CUP	NotExpected	None assigned	Male	Breast	0.12213740458015268	cfdna
CUP	NotExpected	None assigned	Female	Breast	0.11695906432748536	cfdna
CUP	NotExpected	None assigned	Male	Cervix	0	cfdna
CUP	NotExpected	None assigned	Female	Cervix	0.005847953216374269	cfdna
CUP	NotExpected	None assigned	Male	Colon, rectum	0.13587786259541984	cfdna
CUP	NotExpected	None assigned	Female	Colon, rectum	0.13011695906432746	cfdna
CUP	NotExpected	None assigned	Male	Head and neck	0.08244274809160307	cfdna
CUP	NotExpected	None assigned	Female	Head and neck	0.07894736842105263	cfdna
CUP	NotExpected	None assigned	Male	Kidney	0.013740458015267177	cfdna
CUP	NotExpected	None assigned	Female	Kidney	0.013157894736842106	cfdna
CUP	NotExpected	None assigned	Male	Liver, bile duct	0.03816793893129771	cfdna
CUP	NotExpected	None assigned	Female	Liver, bile duct	0.03654970760233918	cfdna
CUP	NotExpected	None assigned	Male	Lung	0.18396946564885497	cfdna
CUP	NotExpected	None assigned	Female	Lung	0.17616959064327484	cfdna
CUP	NotExpected	None assigned	Male	Lymphoid lineage	0.09541984732824428	cfdna
CUP	NotExpected	None assigned	Female	Lymphoid lineage	0.09137426900584796	cfdna
CUP	NotExpected	None assigned	Male	Melanocytic lineage	0.00534351145038168	cfdna
CUP	NotExpected	None assigned	Female	Melanocytic lineage	0.005116959064327486	cfdna
CUP	NotExpected	None assigned	Male	Myeloid lineage	7.633587786259544e-4	cfdna
CUP	NotExpected	None assigned	Female	Myeloid lineage	7.309941520467836e-4	cfdna
CUP	NotExpected	None assigned	Male	Neuroendocrine cells	0.052671755725190846	cfdna
CUP	NotExpected	None assigned	Female	Neuroendocrine cells	0.05043859649122807	cfdna
CUP	NotExpected	None assigned	Male	Ovary	0	cfdna
CUP	NotExpected	None assigned	Female	Ovary	0.02923976608187134	cfdna
CUP	NotExpected	None assigned	Male	Pancreas, gallbladder	0.08702290076335878	cfdna
CUP	NotExpected	None assigned	Female	Pancreas, gallbladder	0.08333333333333333	cfdna
CUP	NotExpected	None assigned	Male	Plasma cell neoplasm	0.0267175572519084	cfdna
CUP	NotExpected	None assigned	Female	Plasma cell neoplasm	0.025584795321637432	cfdna
CUP	NotExpected	None assigned	Male	Prostate	0.035114503816793895	cfdna
CUP	NotExpected	None assigned	Female	Prostate	0	cfdna
CUP	NotExpected	None assigned	Male	Stomach, esophagus	0.07786259541984734	cfdna
CUP	NotExpected	None assigned	Female	Stomach, esophagus	0.07456140350877193	cfdna
CUP	NotExpected	None assigned	Male	Thyroid gland	7.633587786259544e-4	cfdna
CUP	NotExpected	None assigned	Female	Thyroid gland	7.309941520467836e-4	cfdna
CUP	NotExpected	None assigned	Male	Uterus	0	cfdna
CUP	NotExpected	None assigned	Female	Uterus	0.04093567251461989	cfdna
Brain	NotExpected	None assigned	Male	Anus	0.016793893129770993	cfdna
Brain	NotExpected	None assigned	Female	Anus	0.01608187134502924	cfdna
Brain	NotExpected	None assigned	Male	Bladder, urothelial	0.01221374045801527	cfdna
Brain	NotExpected	None assigned	Female	Bladder, urothelial	0.011695906432748537	cfdna
Brain	NotExpected	None assigned	Male	Bone and soft tissue	0.012977099236641223	cfdna
Brain	NotExpected	None assigned	Female	Bone and soft tissue	0.012426900584795323	cfdna
Brain	NotExpected	None assigned	Male	Breast	0.12213740458015268	cfdna
Brain	NotExpected	None assigned	Female	Breast	0.11695906432748536	cfdna
Brain	NotExpected	None assigned	Male	Cervix	0	cfdna
Brain	NotExpected	None assigned	Female	Cervix	0.005847953216374269	cfdna
Brain	NotExpected	None assigned	Male	Colon, rectum	0.13587786259541984	cfdna
Brain	NotExpected	None assigned	Female	Colon, rectum	0.13011695906432746	cfdna
Brain	NotExpected	None assigned	Male	Head and neck	0.08244274809160307	cfdna
Brain	NotExpected	None assigned	Female	Head and neck	0.07894736842105263	cfdna
Brain	NotExpected	None assigned	Male	Kidney	0.013740458015267177	cfdna
Brain	NotExpected	None assigned	Female	Kidney	0.013157894736842106	cfdna
Brain	NotExpected	None assigned	Male	Liver, bile duct	0.03816793893129771	cfdna
Brain	NotExpected	None assigned	Female	Liver, bile duct	0.03654970760233918	cfdna
Brain	NotExpected	None assigned	Male	Lung	0.18396946564885497	cfdna
Brain	NotExpected	None assigned	Female	Lung	0.17616959064327484	cfdna
Brain	NotExpected	None assigned	Male	Lymphoid lineage	0.09541984732824428	cfdna
Brain	NotExpected	None assigned	Female	Lymphoid lineage	0.09137426900584796	cfdna
Brain	NotExpected	None assigned	Male	Melanocytic lineage	0.00534351145038168	cfdna
Brain	NotExpected	None assigned	Female	Melanocytic lineage	0.005116959064327486	cfdna
Brain	NotExpected	None assigned	Male	Myeloid lineage	7.633587786259544e-4	cfdna
Brain	NotExpected	None assigned	Female	Myeloid lineage	7.309941520467836e-4	cfdna
Brain	NotExpected	None assigned	Male	Neuroendocrine cells	0.052671755725190846	cfdna
Brain	NotExpected	None assigned	Female	Neuroendocrine cells	0.05043859649122807	cfdna
Brain	NotExpected	None assigned	Male	Ovary	0	cfdna
Brain	NotExpected	None assigned	Female	Ovary	0.02923976608187134	cfdna
Brain	NotExpected	None assigned	Male	Pancreas, gallbladder	0.08702290076335878	cfdna
Brain	NotExpected	None assigned	Female	Pancreas, gallbladder	0.08333333333333333	cfdna
Brain	NotExpected	None assigned	Male	Plasma cell neoplasm	0.0267175572519084	cfdna
Brain	NotExpected	None assigned	Female	Plasma cell neoplasm	0.025584795321637432	cfdna
Brain	NotExpected	None assigned	Male	Prostate	0.035114503816793895	cfdna
Brain	NotExpected	None assigned	Female	Prostate	0	cfdna
Brain	NotExpected	None assigned	Male	Stomach, esophagus	0.07786259541984734	cfdna
Brain	NotExpected	None assigned	Female	Stomach, esophagus	0.07456140350877193	cfdna
Brain	NotExpected	None assigned	Male	Thyroid gland	7.633587786259544e-4	cfdna
Brain	NotExpected	None assigned	Female	Thyroid gland	7.309941520467836e-4	cfdna
Brain	NotExpected	None assigned	Male	Uterus	0	cfdna
Brain	NotExpected	None assigned	Female	Uterus	0.04093567251461989	cfdna
[OTHER]	NotExpected	None assigned	Male	Anus	0.016793893129770993	cfdna
[OTHER]	NotExpected	None assigned	Female	Anus	0.01608187134502924	cfdna
[OTHER]	NotExpected	None assigned	Male	Bladder, urothelial	0.01221374045801527	cfdna
[OTHER]	NotExpected	None assigned	Female	Bladder, urothelial	0.011695906432748537	cfdna
[OTHER]	NotExpected	None assigned	Male	Bone and soft tissue	0.012977099236641223	cfdna
[OTHER]	NotExpected	None assigned	Female	Bone and soft tissue	0.012426900584795323	cfdna
[OTHER]	NotExpected	None assigned	Male	Breast	0.12213740458015268	cfdna
[OTHER]	NotExpected	None assigned	Female	Breast	0.11695906432748536	cfdna
[OTHER]	NotExpected	None assigned	Male	Cervix	0	cfdna
[OTHER]	NotExpected	None assigned	Female	Cervix	0.005847953216374269	cfdna
[OTHER]	NotExpected	None assigned	Male	Colon, rectum	0.13587786259541984	cfdna
[OTHER]	NotExpected	None assigned	Female	Colon, rectum	0.13011695906432746	cfdna
[OTHER]	NotExpected	None assigned	Male	Head and neck	0.08244274809160307	cfdna
[OTHER]	NotExpected	None assigned	Female	Head and neck	0.07894736842105263	cfdna
[OTHER]	NotExpected	None assigned	Male	Kidney	0.013740458015267177	cfdna
[OTHER]	NotExpected	None assigned	Female	Kidney	0.013157894736842106	cfdna
[OTHER]	NotExpected	None assigned	Male	Liver, bile duct	0.03816793893129771	cfdna
[OTHER]	NotExpected	None assigned	Female	Liver, bile duct	0.03654970760233918	cfdna
[OTHER]	NotExpected	None assigned	Male	Lung	0.18396946564885497	cfdna
[OTHER]	NotExpected	None assigned	Female	Lung	0.17616959064327484	cfdna
[OTHER]	NotExpected	None assigned	Male	Lymphoid lineage	0.09541984732824428	cfdna
[OTHER]	NotExpected	None assigned	Female	Lymphoid lineage	0.09137426900584796	cfdna
[OTHER]	NotExpected	None assigned	Male	Melanocytic lineage	0.00534351145038168	cfdna
[OTHER]	NotExpected	None assigned	Female	Melanocytic lineage	0.005116959064327486	cfdna
[OTHER]	NotExpected	None assigned	Male	Myeloid lineage	7.633587786259544e-4	cfdna
[OTHER]	NotExpected	None assigned	Female	Myeloid lineage	7.309941520467836e-4	cfdna
[OTHER]	NotExpected	None assigned	Male	Neuroendocrine cells	0.052671755725190846	cfdna
[OTHER]	NotExpected	None assigned	Female	Neuroendocrine cells	0.05043859649122807	cfdna
[OTHER]	NotExpected	None assigned	Male	Ovary	0	cfdna
[OTHER]	NotExpected	None assigned	Female	Ovary	0.02923976608187134	cfdna
[OTHER]	NotExpected	None assigned	Male	Pancreas, gallbladder	0.08702290076335878	cfdna
[OTHER]	NotExpected	None assigned	Female	Pancreas, gallbladder	0.08333333333333333	cfdna
[OTHER]	NotExpected	None assigned	Male	Plasma cell neoplasm	0.0267175572519084	cfdna
[OTHER]	NotExpected	None assigned	Female	Plasma cell neoplasm	0.025584795321637432	cfdna
[OTHER]	NotExpected	None assigned	Male	Prostate	0.035114503816793895	cfdna
[OTHER]	NotExpected	None assigned	Female	Prostate	0	cfdna
[OTHER]	NotExpected	None assigned	Male	Stomach, esophagus	0.07786259541984734	cfdna
[OTHER]	NotExpected	None assigned	Female	Stomach, esophagus	0.07456140350877193	cfdna
[OTHER]	NotExpected	None assigned	Male	Thyroid gland	7.633587786259544e-4	cfdna
[OTHER]	NotExpected	None assigned	Female	Thyroid gland	7.309941520467836e-4	cfdna
[OTHER]	NotExpected	None assigned	Male	Uterus	0	cfdna
[OTHER]	NotExpected	None assigned	Female	Uterus	0.04093567251461989	cfdna
Bladder	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Bladder	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Bladder	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Bladder	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Bladder	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Bladder	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Bladder	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Bladder	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Bladder	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Bladder	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Bladder	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Bladder	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Bladder	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Bladder	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Bladder	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Bladder	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Bladder	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Bladder	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Bladder	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Bladder	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Bladder	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Bladder	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Bladder	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Bladder	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Bladder	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Bladder	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Bladder	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Bladder	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Bladder	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Bladder	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Bladder	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Bladder	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Bladder	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Bladder	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Bladder	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Bladder	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Bladder	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Bladder	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Bladder	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Bladder	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Bladder	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Bladder	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Cervix	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Cervix	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Cervix	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Cervix	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Cervix	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Cervix	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Cervix	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Cervix	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Cervix	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Cervix	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Cervix	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Cervix	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Cervix	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Cervix	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Cervix	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Cervix	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Cervix	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Cervix	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Cervix	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Cervix	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Cervix	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Cervix	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Cervix	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Cervix	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Cervix	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Cervix	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Cervix	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Cervix	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Cervix	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Cervix	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Cervix	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Cervix	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Cervix	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Cervix	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Cervix	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Cervix	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Cervix	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Cervix	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Cervix	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Cervix	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Cervix	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Cervix	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Colon/Rectum	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
